API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
tf.image.crop_to_bounding_box,image,"4-D Tensor of shape `[batch, height, width, channels]` or 3-D Tensor of shape `[height, width, channels]`.",CONSTANT_NUM D D_STRUCTURE of shape SHAPE or CONSTANT_NUM D D_STRUCTURE of shape SHAPE,,D_STRUCTURE,,SHAPE,CONSTANT_NUM,,
tf.image.crop_to_bounding_box,offset_height,Vertical coordinate of the top-left corner of the result in the input.,Vertical coordinate of the top left corner of the result in the input,,,,,,,
tf.image.crop_to_bounding_box,offset_width,Horizontal coordinate of the top-left corner of the result in the input.,Horizontal coordinate of the top left corner of the result in the input,,,,,,,
tf.image.crop_to_bounding_box,target_height,Height of the result.,Height of the result,numeric,,,,,"[0,inf)",
tf.image.draw_bounding_boxes,colors,A `Tensor` of type `float32`. 2-D. A list of RGBA colors to cycle through for the boxes.,A D_STRUCTURE of type D_TYPE,D_TYPE,D_STRUCTURE,,,,,
tf.image.draw_bounding_boxes,colors,A `Tensor` of type `float32`. 2-D. A list of RGBA colors to cycle through for the boxes.,CONSTANT_NUM D A D_STRUCTURE of RGBA colors to cycle through for the PARAM,,D_STRUCTURE,,,CONSTANT_NUM,,
tf.image.draw_bounding_boxes,name,DF: None,DEFAULT None,,,,,,,
tf.image.draw_bounding_boxes,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.image.encode_png,compression,An optional `int`. Defaults to `-1`. Compression level.,An optional D_TYPE,D_TYPE,,,,0,,
tf.image.encode_png,compression,An optional `int`. Defaults to `-1`. Compression level.,Compression level,,,,,,,
tf.image.encode_png,compression,DF: -1,DEFAULT CONSTANT_NUM,int,,,,0,,
tf.image.encode_png,compression,An optional `int`. Defaults to `-1`. Compression level.,Defaults to CONSTANT_NUM,int,,,,0,,
tf.image.extract_glimpse,offsets,"A `Tensor` of type `float32`. A 2-D integer tensor of shape`[batch_size, 2]` containing the y, x locations of the center of each window.",A CONSTANT_NUM D D_TYPE D_STRUCTURE of shape SHAPE containing the y x locations of the center of each window,D_TYPE,D_STRUCTURE,,SHAPE,CONSTANT_NUM,,
tf.image.extract_glimpse,offsets,"A `Tensor` of type `float32`. A 2-D integer tensor of shape`[batch_size, 2]` containing the y, x locations of the center of each window.",A D_STRUCTURE of type D_TYPE,D_TYPE,D_STRUCTURE,,,,,
tf.image.extract_patches,sizes,"The size of the extracted patches. Must be [1, size_rows, size_cols, 1].",Must be SHAPE,,,,SHAPE,,,
tf.image.extract_patches,sizes,"The size of the extracted patches. Must be [1, size_rows, size_cols, 1].",The size of the extracted patches,int,,,,,"[0,inf)",
tf.image.grayscale_to_rgb,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.image.grayscale_to_rgb,name,DF: None,DEFAULT None,,,,,,,
tf.image.hsv_to_rgb,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. HSV data to convert. Last dimension must be size 3.",A D_STRUCTURE,,D_STRUCTURE,,,,,
tf.image.hsv_to_rgb,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. HSV data to convert. Last dimension must be size 3.",CONSTANT_NUM D or higher rank,,,,,>=CONSTANT_NUM,,
tf.image.hsv_to_rgb,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. HSV data to convert. Last dimension must be size 3.",HSV data to convert,,,,,,,
tf.image.hsv_to_rgb,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. HSV data to convert. Last dimension must be size 3.",Last dimension must be size CONSTANT_NUM,,,,,,,
tf.image.hsv_to_rgb,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. HSV data to convert. Last dimension must be size 3.",Must be one of the following types D_TYPE,D_TYPE,,,,,,
tf.image.hsv_to_rgb,name,DF: None,DEFAULT None,,,,,,,
tf.image.hsv_to_rgb,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.image.non_max_suppression,iou_threshold,A float representing the threshold for deciding whether boxes overlap too much with respect to IOU.,A D_TYPE representing the threshold for deciding whether PARAM overlap too much with respect to IOU,D_TYPE,,,,0,,
tf.image.non_max_suppression,iou_threshold,DF: 0.5,DEFAULT CONSTANT_FLOAT,float,,,,0,,
tf.image.non_max_suppression,score_threshold,A float representing the threshold for deciding when to remove boxes based on score.,A D_TYPE representing the threshold for deciding when to remove PARAM based on score,D_TYPE,,,,0,,
tf.image.non_max_suppression,score_threshold,DF: float(-inf),D_TYPE SHAPE,D_TYPE,,,,,,
tf.image.non_max_suppression_overlaps,overlap_threshold,A float representing the threshold for deciding whether boxes overlap too much with respect to the provided overlap values.,A D_TYPE representing the threshold for deciding whether boxes overlap too much with respect to the provided overlap values,D_TYPE,,,,0,,
tf.image.non_max_suppression_overlaps,overlap_threshold,DF: 0.5,DEFAULT CONSTANT_FLOAT,float,,,,0,,
tf.image.non_max_suppression_overlaps,overlaps,"A 2-D float `Tensor` of shape `[num_boxes, num_boxes]`.",A CONSTANT_NUM D D_TYPE D_STRUCTURE of shape SHAPE,,D_STRUCTURE,,SHAPE,CONSTANT_NUM,,
tf.image.non_max_suppression_overlaps,scores,A 1-D float `Tensor` of shape `[num_boxes]` representing a single score corresponding to each box (each row of boxes).,A CONSTANT_NUM D D_TYPE D_STRUCTURE of shape SHAPE representing a single score corresponding to each box SHAPE,,D_STRUCTURE,,SHAPE,CONSTANT_NUM,,
tf.image.non_max_suppression_padded,max_output_size,A scalar integer `Tensor` representing the maximum number of boxes to be selected by non max suppression.,A scalar D_TYPE D_STRUCTURE representing the maximum number of PARAM to be selected by non max suppression,D_TYPE,D_STRUCTURE,,,0,"[0,inf)",
tf.image.non_max_suppression_padded,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.image.non_max_suppression_padded,name,DF: None,DEFAULT None,,,,,,,
tf.image.non_max_suppression_padded,scores,A 1-D float `Tensor` of shape `[num_boxes]` representing a single score corresponding to each box (each row of boxes).,A CONSTANT_NUM D D_TYPE D_STRUCTURE of shape SHAPE representing a single score corresponding to each box SHAPE,D_TYPE,D_STRUCTURE,,SHAPE,CONSTANT_NUM,,
tf.image.psnr,max_val,"The dynamic range of the images (i.e., the difference between the maximum the and minimum allowed values).",The dynamic range of the images SHAPE,,,,,,,
tf.image.random_brightness,max_delta,"float, must be non-negative.",D_TYPE must be non negative,D_TYPE,,,,,"[0,inf)",
tf.image.random_contrast,lower,float.  Lower bound for the random contrast factor.,Lower bound for the random contrast factor,,,,,,,
tf.image.random_contrast,lower,float.  Lower bound for the random contrast factor.,ONE_WORD D_TYPE,D_TYPE,,,,,,
tf.image.random_crop,name,DF: None,DEFAULT None,,,,,,,
tf.image.random_crop,name,A name for this operation (optional).,A name for this operation SHAPE,string,,,,0,,
tf.image.random_flip_left_right,seed,A Python integer. Used to create a random seed. See`tf.compat.v1.set_random_seed` for behavior.,A Python D_TYPE,D_TYPE,,,,0,,
tf.image.random_flip_left_right,seed,DF: None,DEFAULT None,,,,,,,
tf.image.random_flip_left_right,seed,A Python integer. Used to create a random seed. See`tf.compat.v1.set_random_seed` for behavior.,See tf compat v1 set_random_seed for behavior,,,,,,,
tf.image.random_flip_left_right,seed,A Python integer. Used to create a random seed. See`tf.compat.v1.set_random_seed` for behavior.,Used to create a random seed,,,,,,,
tf.image.random_hue,seed,An operation-specific seed. It will be used in conjunction with the graph-level seed to determine the real seeds that will be used in this operation. Please see the documentation of set_random_seed for its interaction with the graph-level random seed.,An operation specific seed,,,,,,,
tf.image.random_hue,seed,DF: None,DEFAULT None,,,,,,,
tf.image.random_hue,seed,An operation-specific seed. It will be used in conjunction with the graph-level seed to determine the real seeds that will be used in this operation. Please see the documentation of set_random_seed for its interaction with the graph-level random seed.,It will be used in conjunction with the graph level seed to determine the real seeds that will be used in this operation,,,,,,,
tf.image.random_hue,seed,An operation-specific seed. It will be used in conjunction with the graph-level seed to determine the real seeds that will be used in this operation. Please see the documentation of set_random_seed for its interaction with the graph-level random seed.,Please see the documentation of set_random_seed for its interaction with the graph level random seed,,,,,,,
tf.image.random_jpeg_quality,max_jpeg_quality,Maximum jpeg encoding quality to use.,Maximum jpeg encoding quality to use,,,,,,,
tf.image.resize,antialias,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
tf.image.resize,antialias,Whether to use an anti-aliasing filter when downsampling an image.,Whether to use an anti aliasing filter when downsampling an image,bool,,,,0,,
tf.image.resize,images,"4-D Tensor of shape `[batch, height, width, channels]` or 3-D Tensor of shape `[height, width, channels]`.",CONSTANT_NUM D D_STRUCTURE of shape SHAPE or CONSTANT_NUM D D_STRUCTURE of shape SHAPE,,D_STRUCTURE,,SHAPE,CONSTANT_NUM,,
tf.image.resize,size,"A 1-D int32 Tensor of 2 elements: `new_height, new_width`.  The new size for the images.",A CONSTANT_NUM D D_TYPE D_STRUCTURE of CONSTANT_NUM elements new_height new_width,,D_STRUCTURE,,[CONSTANT_NUM],CONSTANT_NUM,,
tf.image.resize,size,"A 1-D int32 Tensor of 2 elements: `new_height, new_width`.  The new size for the images.",The new size for the PARAM,int,,,,,,
tf.image.resize_with_pad,antialias,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
tf.image.resize_with_pad,antialias,Whether to use anti-aliasing when resizing. See 'image.resize()'.,See PARAM resize,,,,,,,
tf.image.resize_with_pad,antialias,Whether to use anti-aliasing when resizing. See 'image.resize()'.,Whether to use anti aliasing when resizing,bool,,,,0,,
tf.image.resize_with_pad,method,Method to use for resizing image. See `image.resize()`,Method to use for resizing PARAM,,,,,,,
tf.image.resize_with_pad,method,DF: ResizeMethod.BILINEAR,ResizeMethod BILINEAR,,,,,,,
tf.image.resize_with_pad,method,Method to use for resizing image. See `image.resize()`,See PARAM resize,,,,,,,
tf.image.rgb_to_grayscale,images,The RGB tensor to convert. Last dimension must have size 3 and should contain RGB values.,Last dimension must have size CONSTANT_NUM and should contain RGB values,,,,,,,
tf.image.rgb_to_grayscale,images,The RGB tensor to convert. Last dimension must have size 3 and should contain RGB values.,The RGB D_STRUCTURE to convert,,D_STRUCTURE,,,,,
tf.image.rgb_to_grayscale,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.image.rgb_to_grayscale,name,DF: None,DEFAULT None,,,,,,,
tf.image.rgb_to_hsv,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. RGB data to convert. Last dimension must be size 3.",A D_STRUCTURE,,D_STRUCTURE,,,,,
tf.image.rgb_to_hsv,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. RGB data to convert. Last dimension must be size 3.",CONSTANT_NUM D or higher rank,,,,,>=CONSTANT_NUM,,
tf.image.rgb_to_hsv,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. RGB data to convert. Last dimension must be size 3.",Last dimension must be size CONSTANT_NUM,,,,,,,
tf.image.rgb_to_hsv,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. RGB data to convert. Last dimension must be size 3.",Must be one of the following types D_TYPE,D_TYPE,,,,,,
tf.image.rgb_to_hsv,images,"A `Tensor`. Must be one of the following types: `half`, `bfloat16`, `float32`, `float64`. 1-D or higher rank. RGB data to convert. Last dimension must be size 3.",RGB data to convert,,,,,,,
tf.image.rgb_to_hsv,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.image.rgb_to_hsv,name,DF: None,DEFAULT None,,,,,,,
tf.image.sample_distorted_bounding_box,image_size,"A `Tensor`. Must be one of the following types: `uint8`, `int8`,`int16`, `int32`, `int64`. 1-D, containing `[height, width, channels]`.",A D_STRUCTURE,,D_STRUCTURE,,,,,
tf.image.sample_distorted_bounding_box,image_size,"A `Tensor`. Must be one of the following types: `uint8`, `int8`,`int16`, `int32`, `int64`. 1-D, containing `[height, width, channels]`.",CONSTANT_NUM D containing SHAPE,,D_STRUCTURE,,SHAPE,CONSTANT_NUM,,
tf.image.sample_distorted_bounding_box,image_size,"A `Tensor`. Must be one of the following types: `uint8`, `int8`,`int16`, `int32`, `int64`. 1-D, containing `[height, width, channels]`.",Must be one of the following types D_TYPE,D_TYPE,,,,,,
tf.image.sample_distorted_bounding_box,seed,"An optional `int`. Defaults to `0`. If `seed` is set to non-zero, the random number generator is seeded by the given `seed`.  Otherwise, it is seeded by a random seed.",An optional D_TYPE,D_TYPE,,,,0,,
tf.image.sample_distorted_bounding_box,seed,DF: 0,DEFAULT CONSTANT_NUM,int,,,,0,,
tf.image.sample_distorted_bounding_box,seed,"An optional `int`. Defaults to `0`. If `seed` is set to non-zero, the random number generator is seeded by the given `seed`.  Otherwise, it is seeded by a random seed.",Defaults to CONSTANT_NUM,int,,,,0,,
tf.image.sample_distorted_bounding_box,seed,"An optional `int`. Defaults to `0`. If `seed` is set to non-zero, the random number generator is seeded by the given `seed`.  Otherwise, it is seeded by a random seed.",If ENUM is set to non zero the random number generator is seeded by the given ENUM,,,,,,,
tf.image.sample_distorted_bounding_box,seed,"An optional `int`. Defaults to `0`. If `seed` is set to non-zero, the random number generator is seeded by the given `seed`.  Otherwise, it is seeded by a random seed.",Otherwise it is seeded by a random seed,,,,,,,
tf.image.ssim,img1,First image batch.,First image batch,numeric,,,,,,
tf.image.ssim_multiscale,img2,Second image batch. Must have the same rank as img1.,Must have the same rank as PARAM,,,,,&PARAM,,
tf.image.ssim_multiscale,img2,Second image batch. Must have the same rank as img1.,Second image batch,numeric,,,,,,
tf.image.ssim_multiscale,k1,DF: 0.01,DEFAULT CONSTANT_FLOAT,float,,,,0,,
tf.image.ssim_multiscale,k1,Default value 0.01,Default value CONSTANT_FLOAT,float,,,,0,,
tf.image.ssim_multiscale,k2,DF: 0.03,DEFAULT CONSTANT_FLOAT,float,,,,0,,
tf.image.ssim_multiscale,k2,"Default value 0.03 (SSIM is less sensitivity to K2 for lower values, so it would be better if we taken the values in range of 0< K2 <0.4).",Default value CONSTANT_FLOAT SSIM is less sensitivity to K2 for lower values so it would be better if we taken the values in range of CONSTANT_NUM REXPR REXPR,float,,,,0,,
tf.image.transpose,image,"4-D Tensor of shape `[batch, height, width, channels]` or 3-D Tensor of shape `[height, width, channels]`.",CONSTANT_NUM D D_STRUCTURE of shape SHAPE or CONSTANT_NUM D D_STRUCTURE of shape SHAPE,,D_STRUCTURE,,SHAPE,CONSTANT_NUM,,
tf.io.decode_and_crop_jpeg,channels,An optional `int`. Defaults to `0`. Number of color channels for the decoded image.,An optional D_TYPE,D_TYPE,,,,0,,
tf.io.decode_and_crop_jpeg,channels,DF: 0,DEFAULT CONSTANT_NUM,int,,,,0,,
tf.io.decode_and_crop_jpeg,channels,An optional `int`. Defaults to `0`. Number of color channels for the decoded image.,Defaults to CONSTANT_NUM,int,,,,0,,
tf.io.decode_and_crop_jpeg,channels,An optional `int`. Defaults to `0`. Number of color channels for the decoded image.,Number of color channels for the decoded image,int,,,,0,"[0,inf)",
tf.io.decode_bmp,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.io.decode_bmp,name,DF: None,DEFAULT None,,,,,,,
tf.io.decode_compressed,bytes,A `Tensor` of type `string`. A Tensor of string which is compressed.,A D_STRUCTURE of D_TYPE which is compressed,D_TYPE,D_STRUCTURE,,,,,
tf.io.decode_compressed,bytes,A `Tensor` of type `string`. A Tensor of string which is compressed.,A D_STRUCTURE of type D_TYPE,D_TYPE,D_STRUCTURE,,,,,
tf.io.decode_compressed,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.io.decode_compressed,name,DF: None,DEFAULT None,,,,,,,
tf.io.decode_csv,records,A `Tensor` of type `string`. Each string is a record/row in the csv and all records should have the same format.,A D_STRUCTURE of type D_TYPE,D_TYPE,D_STRUCTURE,,,,,
tf.io.decode_csv,records,A `Tensor` of type `string`. Each string is a record/row in the csv and all records should have the same format.,Each D_TYPE is a record row in the csv and all records should have the same format,,,,,,,
tf.io.decode_image,channels,DF: None,DEFAULT None,,,,,,,
tf.io.decode_image,channels,An optional `int`. Defaults to `0`. Number of color channels for the decoded image.,An optional D_TYPE,D_TYPE,,,,0,,
tf.io.decode_image,channels,An optional `int`. Defaults to `0`. Number of color channels for the decoded image.,Defaults to CONSTANT_NUM,,,,,,,
tf.io.decode_image,channels,An optional `int`. Defaults to `0`. Number of color channels for the decoded image.,Number of color channels for the decoded image,int,,,,0,"[0,inf)",
tf.io.decode_image,expand_animations,"Controls the shape of the returned op's output. If`True`, the returned op will produce a 3-D tensor for PNG, JPEG, and BMP files; and a 4-D tensor for all GIFs, whether animated or not. If,`False`, the returned op will produce a 3-D tensor for all file types and will truncate animated GIFs to the first frame.",Controls the shape of the returned op output,,,,,,,
tf.io.decode_image,expand_animations,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
tf.io.decode_image,expand_animations,"Controls the shape of the returned op's output. If`True`, the returned op will produce a 3-D tensor for PNG, JPEG, and BMP files; and a 4-D tensor for all GIFs, whether animated or not. If,`False`, the returned op will produce a 3-D tensor for all file types and will truncate animated GIFs to the first frame.",If CONSTANT_BOOL the returned op will produce a CONSTANT_NUM D D_STRUCTURE for all file types and will truncate animated GIFs to the first frame,bool,,,,0,,
tf.io.decode_image,expand_animations,"Controls the shape of the returned op's output. If`True`, the returned op will produce a 3-D tensor for PNG, JPEG, and BMP files; and a 4-D tensor for all GIFs, whether animated or not. If,`False`, the returned op will produce a 3-D tensor for all file types and will truncate animated GIFs to the first frame.",If CONSTANT_BOOL the returned op will produce a CONSTANT_NUM D D_STRUCTURE for PNG JPEG and BMP files and a CONSTANT_NUM D D_STRUCTURE for all GIFs whether animated or not,bool,,,,0,,
tf.io.decode_image,name,DF: None,DEFAULT None,,,,,,,
tf.io.decode_image,name,A name for the operation (optional),A name for the operation SHAPE,string,,,,0,,
tf.io.decode_jpeg,contents,A `Tensor` of type `string`. 0-D.  The JPEG-encoded image.,A D_STRUCTURE of type D_TYPE,D_TYPE,D_STRUCTURE,,,,,
tf.io.decode_jpeg,contents,A `Tensor` of type `string`. 0-D.  The JPEG-encoded image.,CONSTANT_NUM D,,,,,CONSTANT_NUM,,
tf.io.decode_jpeg,contents,A `Tensor` of type `string`. 0-D.  The JPEG-encoded image.,The JPEG encoded image,numeric,,,,,,
tf.io.decode_jpeg,fancy_upscaling,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
tf.io.decode_jpeg,fancy_upscaling,An optional `bool`. Defaults to `True`. If true use a slower but nicer upscaling of the chroma planes (yuv420/422 only).,An optional D_TYPE,D_TYPE,,,,0,,
tf.io.decode_jpeg,fancy_upscaling,An optional `bool`. Defaults to `True`. If true use a slower but nicer upscaling of the chroma planes (yuv420/422 only).,Defaults to CONSTANT_BOOL,,,,,,,
tf.io.decode_jpeg,fancy_upscaling,An optional `bool`. Defaults to `True`. If true use a slower but nicer upscaling of the chroma planes (yuv420/422 only).,If CONSTANT_BOOL use a slower but nicer upscaling of the chroma planes SHAPE,bool,,,,0,,
tf.io.decode_jpeg,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.io.decode_jpeg,name,DF: None,DEFAULT None,,,,,,,
tf.io.decode_jpeg,try_recover_truncated,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
tf.io.decode_jpeg,try_recover_truncated,An optional `bool`. Defaults to `False`. If true try to recover an image from truncated input.,An optional D_TYPE,D_TYPE,,,,0,,
tf.io.decode_jpeg,try_recover_truncated,An optional `bool`. Defaults to `False`. If true try to recover an image from truncated input.,Defaults to CONSTANT_BOOL,,,,,,,
tf.io.decode_jpeg,try_recover_truncated,An optional `bool`. Defaults to `False`. If true try to recover an image from truncated input.,If CONSTANT_BOOL try to recover an image from truncated input,bool,,,,0,,
tf.io.decode_png,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.io.decode_png,name,DF: None,DEFAULT None,,,,,,,
tf.io.decode_proto,bytes,A `Tensor` of type `string`. Tensor of serialized protos with shape `batch_shape`.,A D_STRUCTURE of type D_TYPE,D_TYPE,D_STRUCTURE,,,,,
tf.io.decode_proto,bytes,A `Tensor` of type `string`. Tensor of serialized protos with shape `batch_shape`.,D_STRUCTURE of serialized protos with shape ENUM,,D_STRUCTURE,,SHAPE,,,
tf.io.decode_proto,descriptor_source,"An optional `string`. Defaults to `""local://""`. Either the special value `local://` or a path to a file containing a serialized `FileDescriptorSet`.",An optional D_TYPE,D_TYPE,,,,0,,
tf.io.decode_proto,descriptor_source,DF: local://,DEFAULT DF_STR,string,,,,0,,DF_STR
tf.io.decode_proto,descriptor_source,"An optional `string`. Defaults to `""local://""`. Either the special value `local://` or a path to a file containing a serialized `FileDescriptorSet`.",Defaults to local,,,,,,,
tf.io.decode_proto,descriptor_source,"An optional `string`. Defaults to `""local://""`. Either the special value `local://` or a path to a file containing a serialized `FileDescriptorSet`.",Either the special value local ENUM FileDescriptorSet,,,,,,,
tf.io.decode_proto,field_names,"A list of `strings`. List of strings containing proto field names. An extension field can be decoded by using its full name, e.g. EXT_PACKAGE.EXT_FIELD_NAME.",A D_STRUCTURE of D_TYPE,D_TYPE,,D_STRUCTURE,,,,
tf.io.decode_proto,field_names,"A list of `strings`. List of strings containing proto field names. An extension field can be decoded by using its full name, e.g. EXT_PACKAGE.EXT_FIELD_NAME.",An extension field can be decoded by using its full PARAM e g,,,,,,,
tf.io.decode_proto,field_names,"A list of `strings`. List of strings containing proto field names. An extension field can be decoded by using its full name, e.g. EXT_PACKAGE.EXT_FIELD_NAME.",D_STRUCTURE of D_TYPE containing proto field names,D_TYPE,,D_STRUCTURE,,,,
tf.io.decode_proto,field_names,"A list of `strings`. List of strings containing proto field names. An extension field can be decoded by using its full name, e.g. EXT_PACKAGE.EXT_FIELD_NAME.",EXT_PACKAGE EXT_FIELD_NAME,,,,,,,
tf.io.decode_raw,input_bytes,Each element of the input Tensor is converted to an array of bytes.,Each element of the input D_STRUCTURE is converted to an D_STRUCTURE of bytes,,,,,,,
tf.io.decode_raw,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.io.decode_raw,name,DF: None,DEFAULT None,,,,,,,
tf.io.deserialize_many_sparse,rank,DF: None,DEFAULT None,,,,,,,
tf.io.deserialize_many_sparse,rank,"(optional) Python int, the rank of the `SparseTensor` objects.",SHAPE Python D_TYPE the rank of the D_STRUCTURE objects,D_TYPE,,,,,"[0,inf)",
tf.io.encode_base64,pad,An optional `bool`. Defaults to `False`. Bool whether padding is applied at the ends.,An optional D_TYPE,D_TYPE,,,,0,,
tf.io.encode_base64,pad,An optional `bool`. Defaults to `False`. Bool whether padding is applied at the ends.,D_TYPE whether padding is applied at the ends,D_TYPE,,,,0,,
tf.io.encode_base64,pad,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
tf.io.encode_base64,pad,An optional `bool`. Defaults to `False`. Bool whether padding is applied at the ends.,Defaults to CONSTANT_BOOL,bool,,,,0,,
tf.io.encode_jpeg,density_unit,"An optional `string` from: `""in"", ""cm""`. Defaults to `""in""`. Unit used to specify `x_density` and `y_density`: pixels per inch (`'in'`) or centimeter (`'cm'`).",An optional D_TYPE from ENUM,D_TYPE,,,,0,,ENUM
tf.io.encode_jpeg,density_unit,DF: in,DEFAULT DF_STR,string,,,,0,,DF_STR
tf.io.encode_jpeg,density_unit,"An optional `string` from: `""in"", ""cm""`. Defaults to `""in""`. Unit used to specify `x_density` and `y_density`: pixels per inch (`'in'`) or centimeter (`'cm'`).",Defaults to ENUM,,,,,,,
tf.io.encode_jpeg,density_unit,"An optional `string` from: `""in"", ""cm""`. Defaults to `""in""`. Unit used to specify `x_density` and `y_density`: pixels per inch (`'in'`) or centimeter (`'cm'`).",Unit used to specify PARAM and PARAM pixels per inch ENUM or centimeter ENUM,,,,,,,
tf.io.encode_jpeg,format,DF:,,,,,,,,ENUM
tf.io.encode_jpeg,format,"An optional `string` from: `"""", ""grayscale"", ""rgb""`. Defaults to `""""`. Per pixel image format.",An optional D_TYPE from ENUM,D_TYPE,,,,0,,ENUM
tf.io.encode_jpeg,format,"An optional `string` from: `"""", ""grayscale"", ""rgb""`. Defaults to `""""`. Per pixel image format.",Defaults to,,,,,,,
tf.io.encode_jpeg,format,"An optional `string` from: `"""", ""grayscale"", ""rgb""`. Defaults to `""""`. Per pixel image format.",Per pixel PARAM format,,,,,,,
tf.io.encode_jpeg,y_density,An optional `int`. Defaults to `300`. Vertical pixels per density unit.,An optional D_TYPE,D_TYPE,,,,0,,
tf.io.encode_jpeg,y_density,DF: 300,DEFAULT CONSTANT_NUM,int,,,,0,,
tf.io.encode_jpeg,y_density,An optional `int`. Defaults to `300`. Vertical pixels per density unit.,Defaults to CONSTANT_NUM,int,,,,0,,
tf.io.encode_jpeg,y_density,An optional `int`. Defaults to `300`. Vertical pixels per density unit.,Vertical pixels per density unit,,,,,,,
tf.io.encode_proto,message_type,A `string`. Name of the proto message type to decode.,A D_TYPE,D_TYPE,,,,0,,
tf.io.encode_proto,message_type,A `string`. Name of the proto message type to decode.,PARAM of the proto message type to decode,string,,,,,,
tf.io.encode_proto,name,DF: None,DEFAULT None,,,,,,,
tf.io.encode_proto,name,A name for the operation (optional).,A name for the operation SHAPE,string,,,,0,,
tf.io.encode_proto,sizes,"A `Tensor` of type `int32`. Tensor of int32 with shape `[batch_shape, len(field_names)]`.",A D_STRUCTURE of type D_TYPE,D_TYPE,D_STRUCTURE,,,,,
tf.io.encode_proto,sizes,"A `Tensor` of type `int32`. Tensor of int32 with shape `[batch_shape, len(field_names)]`.",D_STRUCTURE of D_TYPE with shape SHAPE,D_TYPE,D_STRUCTURE,,SHAPE,,,
tf.io.gfile.copy,dst,"string, name of the file to which to copy to",D_TYPE name of the file to which to copy to,D_TYPE,,,,,,
tf.io.gfile.listdir,path,"string, path to a directory",D_TYPE path to a directory,D_TYPE,,,,,,
tf.io.gfile.mkdir,path,"string, name of the directory to be created",D_TYPE name of the directory to be created,D_TYPE,,,,0,,
tf.io.gfile.remove,path,"string, a path",D_TYPE a path,D_TYPE,,,,,,
tf.io.gfile.rename,overwrite,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
tf.io.gfile.rename,overwrite,"boolean, if false it's an error for `dst` to be occupied by an existing file.",D_TYPE if CONSTANT_BOOL it an error for PARAM to be occupied by an existing file,D_TYPE,,,,0,,
tf.io.gfile.stat,path,"string, path to a file",D_TYPE path to a file,D_TYPE,,,,0,,
tf.io.gfile.walk,topdown,"bool, Traverse pre order if True, post order if False.",D_TYPE Traverse pre order if CONSTANT_BOOL post order if CONSTANT_BOOL,D_TYPE,,,,0,,
tf.io.gfile.walk,topdown,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
tf.io.parse_sequence_example,context_features,DF: None,DEFAULT None,,,,,,,
tf.io.parse_sequence_example,context_features,A `dict` mapping feature keys to `FixedLenFeature` or`VarLenFeature` or `RaggedFeature` values. These features are associated with a `SequenceExample` as a whole.,A D_STRUCTURE mapping feature keys to ENUM values,,,D_STRUCTURE,,,,
tf.io.parse_sequence_example,context_features,A `dict` mapping feature keys to `FixedLenFeature` or`VarLenFeature` or `RaggedFeature` values. These features are associated with a `SequenceExample` as a whole.,These features are associated with a ENUM as a whole,,,,,,,
tf.io.parse_sequence_example,sequence_features,DF: None,DEFAULT None,,,,,,,
