API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
torch.histc,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.histc,out,DF: None,DEFAULT None,,,,,,,
torch.histc,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.hub.download_url_to_file,url,URL of the object to download,url of the object to download,,,,,,,
torch.hub.download_url_to_file,url,DD: string,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.hub.list,force_reload,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,,,
torch.hub.list,force_reload,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.hub.list,force_reload,whether to discard the existing cache and force a fresh download. Default is False.,Default is CONSTANT_BOOL,bool,,,,0,,
torch.hub.list,force_reload,whether to discard the existing cache and force a fresh download. Default is False.,whether to discard the existing cache and force a fresh download,bool,,,,0,,
torch.hub.load,**kwargs,DD: optional,ONE_WORD optional,,,,,,,
torch.hub.load,**kwargs,the corresponding kwargs for callable model.,the corresponding kwargs for callable PARAM,,,,,,,
torch.hub.load,*args,DD: optional,ONE_WORD optional,,,,,,,
torch.hub.load,*args,the corresponding args for callable model.,the corresponding args for callable PARAM,,,,,,,
torch.hub.load_state_dict_from_url,progress,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.hub.load_state_dict_from_url,progress,whether or not to display a progress bar to stderr. Default: True,Default CONSTANT_BOOL,bool,,,,0,,
torch.hub.load_state_dict_from_url,progress,whether or not to display a progress bar to stderr. Default: True,whether or not to display a progress bar to stderr,bool,,,,0,,
torch.hub.load_state_dict_from_url,progress,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,,,
torch.hub.load_state_dict_from_url,url,DD: string,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.hub.load_state_dict_from_url,url,URL of the object to download,URL of the object to download,string,,,,,,
torch.ifft,input,the input tensor of at least `signal_ndim` `+ 1` dimensions,the input D_STRUCTURE of at least PARAM CONSTANT_NUM dimensions,,D_STRUCTURE,,,PARAM +CONSTANT_NUM,,
torch.ifft,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.ifft,normalized,controls whether to return normalized results. Default: `False`,controls whether to return normalized results,bool,,,,0,,
torch.ifft,normalized,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,,,
torch.ifft,normalized,controls whether to return normalized results. Default: `False`,Default CONSTANT_BOOL,bool,,,,0,,
torch.ifft,normalized,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.imag,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.imag,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.index_select,index,DD: LongTensor,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.index_select,index,the 1-D tensor containing the indices to index,the CONSTANT_NUM D D_STRUCTURE containing the indices to index,int,D_STRUCTURE,,,CONSTANT_NUM,,
torch.is_complex,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.is_complex,input,the PyTorch tensor to test,the PyTorch D_STRUCTURE to test,,D_STRUCTURE,,,,,
torch.is_tensor,obj,Object to test,Object to test,,,,,,,
torch.is_tensor,obj,DD: Object,ONE_WORD Object,,,,,,,
torch.jit.load,_extra_files,DD: dictionary of filename to content,D_STRUCTURE of filename to content,string,,D_STRUCTURE,,,,
torch.jit.load,_extra_files,DF: ExtraFilesMap{},DEFAULT DF_STR,string,,,,,,
torch.jit.load,_extra_files,The extra filenames given in the map would be loaded and their content would be stored in the provided map.,The extra filenames given in the map would be loaded and their content would be stored in the provided map,,,,,,,
torch.jit.load,map_location,A simplified version of `map_location` in `torch.save` used to dynamically remap storages to an alternative set of devices.,A simplified version of ENUM in torch save used to dynamically remap storages to an alternative set of devices,,,,,,,
torch.jit.load,map_location,DD: string or torch.device,D_TYPE or torch device,D_TYPE,,,,,,
torch.jit.load,map_location,DF: None,DEFAULT None,,,,,,,
torch.jit.save,_extra_files,DF: ExtraFilesMap{},DEFAULT DF_STR,string,,,,,,
torch.jit.save,_extra_files,Map from filename to contents which will be stored as part of 'f'.,Map from filename to contents which will be stored as part of ENUM,,,,,,,
torch.jit.save,f,A file-like object (has to implement write and flush) or a string containing a file name.,A file like object SHAPE or a D_TYPE containing a file name,,,,,,,
torch.jit.save,m,A `ScriptModule` to save.,A ENUM to save,,,,,,,
torch.jit.trace,check_trace,"Check if the same inputs run through traced code produce the same outputs. Default: `True`. You might want to disable this if, for example, your network contains non- deterministic ops or if you are sure that the network is correct despite a checker failure.",Check if the same inputs run through traced code produce the same outputs,,,,,,,
torch.jit.trace,check_trace,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,,,
torch.jit.trace,check_trace,"Check if the same inputs run through traced code produce the same outputs. Default: `True`. You might want to disable this if, for example, your network contains non- deterministic ops or if you are sure that the network is correct despite a checker failure.",Default CONSTANT_BOOL,bool,,,,0,,
torch.jit.trace,check_trace,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.jit.trace,check_trace,"Check if the same inputs run through traced code produce the same outputs. Default: `True`. You might want to disable this if, for example, your network contains non- deterministic ops or if you are sure that the network is correct despite a checker failure.",You might want to disable this if for example your network contains non deterministic ops or if you are sure that the network is correct despite a checker failure,,,,,,,
torch.kthvalue,dim,"DD: int, optional",D_TYPE optional,D_TYPE,,,,,,
torch.kthvalue,dim,DF: None,DEFAULT None,,,,,,,
torch.kthvalue,dim,the dimension to find the kth value along,the dimension to find the kth value along,int,,,,0,,
torch.kthvalue,keepdim,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.kthvalue,keepdim,whether the output tensor has `dim` retained or not.,whether the output D_STRUCTURE has PARAM retained or not,bool,,,,0,,
torch.kthvalue,keepdim,DD: bool,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.le,input,the tensor to compare,the D_STRUCTURE to compare,,D_STRUCTURE,,,,,
torch.le,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.linspace,dtype,"DD: `torch.dtype`, optional",D_TYPE optional,D_TYPE,,,,,,
torch.linspace,dtype,"the desired data type of returned tensor. Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",Default if ENUM uses a global default see torch set_default_tensor_type,,,,,,,
torch.linspace,dtype,DF: None,DEFAULT None,,,,,,,
torch.linspace,dtype,"the desired data type of returned tensor. Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",the desired data type of returned D_STRUCTURE,torch.dtype,,,,,,
torch.linspace,layout,DF: torch.strided,torch strided,,,,,,,
torch.linspace,layout,the desired layout of returned Tensor. Default: `torch.strided`.,Default torch strided,,,,,,,
torch.linspace,layout,the desired layout of returned Tensor. Default: `torch.strided`.,the desired layout of returned D_STRUCTURE,,,,,,,
torch.linspace,layout,"DD: `torch.layout`, optional",torch layout optional,,,,,,,
torch.linspace,steps,DF: 100,DEFAULT CONSTANT_NUM,int,,,,0,,
torch.linspace,steps,number of points to sample between `start` and `end`. Default: `100`.,Default CONSTANT_NUM,bool,,,,0,,
torch.linspace,steps,number of points to sample between `start` and `end`. Default: `100`.,number of points to sample between PARAM and PARAM,int,,,,0,"[0,inf)",
torch.linspace,steps,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.load,**pickle_load_args,"(Python 3 only) optional keyword arguments passed over to `pickle_module.load()` and `pickle_module.Unpickler()`, e.g., `errors=...`.",SHAPE and PARAM Unpickler e g errors,,,,,,,
torch.load,f,"a file-like object (has to implement `read()`, :meth`readline`, :meth`tell`, and :meth`seek`), or a string containing a file name",a file like object has to implement read meth ENUM meth ENUM and meth ENUM or a D_TYPE containing a file name,,,,,,,
torch.load,map_location,"a function, `torch.device`, string or a dict specifying how to remap storage locations",a function torch device D_TYPE or a D_STRUCTURE specifying how to remap storage locations,,,,,,,
torch.load,map_location,DF: None,DEFAULT None,,,,,,,
torch.lobpcg,method,DF: None,DEFAULT None,,,,,,,
torch.lobpcg,method,"select LOBPCG method. See the description of the function above. Default is ""ortho"".",Default is ENUM,,,,,,,
torch.lobpcg,method,"select LOBPCG method. See the description of the function above. Default is ""ortho"".",See the description of the function above,,,,,,,
torch.lobpcg,method,"select LOBPCG method. See the description of the function above. Default is ""ortho"".",select LOBPCG method,,,,,,,
torch.lobpcg,method,"DD: str, optional",D_TYPE optional,D_TYPE,,,,,,
torch.lobpcg,n,"DD: integer, optional",D_TYPE optional,D_TYPE,,,,,,
torch.lobpcg,n,DF: None,DEFAULT None,,,,,,,
torch.lobpcg,n,"if X  is not specified then n specifies the size of the generated random approximation of eigenvectors. Default value for n is k. If X  is specifed, the value of n (when specified) must be the number of X  columns.",Default value for n is k If X is specifed the value of n SHAPE must be the number of X columns,D_TYPE,,,,,,
torch.lobpcg,n,"if X  is not specified then n specifies the size of the generated random approximation of eigenvectors. Default value for n is k. If X  is specifed, the value of n (when specified) must be the number of X  columns.",if X is not specified then n specifies the size of the generated random approximation of eigenvectors,D_TYPE,,,,,,
torch.lobpcg,niter,"DD: int, optional",D_TYPE optional,D_TYPE,,,,,,
torch.lobpcg,niter,DF: None,DEFAULT None,,,,,,,
torch.lobpcg,niter,"maximum number of iterations. When reached, the iteration process is hard-stopped and the current approximation of eigenpairs is returned. For infinite iteration but until convergence criteria is met, use -1.",For infinite iteration but until convergence criteria is met use CONSTANT_NUM,,,,,,,
torch.lobpcg,niter,"maximum number of iterations. When reached, the iteration process is hard-stopped and the current approximation of eigenpairs is returned. For infinite iteration but until convergence criteria is met, use -1.",maximum number of iterations,int,,,,0,"[0,inf)",
torch.lobpcg,niter,"maximum number of iterations. When reached, the iteration process is hard-stopped and the current approximation of eigenpairs is returned. For infinite iteration but until convergence criteria is met, use -1.",When reached the iteration process is hard stopped and the current approximation of eigenpairs is returned,,,,,,,
torch.log,out,DF: None,DEFAULT None,,,,,,,
torch.log,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.log,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.log10,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.log10,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.log1p,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.log1p,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.log1p,out,DF: None,DEFAULT None,,,,,,,
torch.log1p,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.log1p,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.logical_and,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.logical_and,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.logical_and,other,the tensor to compute AND with,the D_STRUCTURE to compute AND with,,D_STRUCTURE,,,,,
torch.logical_and,other,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.logical_and,out,DF: None,DEFAULT None,,,,,,,
torch.logical_and,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.logical_and,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.logical_not,out,DF: None,DEFAULT None,,,,,,,
torch.logical_not,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.logical_not,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.logical_or,other,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.logical_or,other,the tensor to compute OR with,the D_STRUCTURE to compute OR with,,D_STRUCTURE,,,,,
torch.logical_or,out,DF: None,DEFAULT None,,,,,,,
torch.logical_or,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.logical_or,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.logspace,start,the starting value for the set of points,the starting value for the set of points,,,,,,,
torch.logspace,start,DD: float,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.logspace,steps,DF: 100,DEFAULT CONSTANT_NUM,int,,,,0,,
torch.logspace,steps,number of points to sample between `start` and `end`. Default: `100`.,Default CONSTANT_NUM,int,,,,0,,
torch.logspace,steps,number of points to sample between `start` and `end`. Default: `100`.,number of points to sample between PARAM and PARAM,int,,,,0,"[0,inf)",
torch.logspace,steps,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.logsumexp,out,DF: None,DEFAULT None,,,,,,,
torch.logsumexp,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.logsumexp,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.lt,other,DD: Tensor or float,D_STRUCTURE or D_TYPE,D_TYPE,D_STRUCTURE,,,,,
torch.lt,other,the tensor or value to compare,the D_STRUCTURE or value to compare,,D_STRUCTURE,,,,,
torch.lu,get_infos,DF: None,DEFAULT None,,,,,,,
torch.lu,get_infos,"if set to `True`, returns an info IntTensor. Default: `False`",Default CONSTANT_BOOL,bool,,,,0,,
torch.lu,get_infos,"if set to `True`, returns an info IntTensor. Default: `False`",if set to CONSTANT_BOOL returns an info IntTensor,bool,,,,0,,
torch.lu,get_infos,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,,,
torch.lu,out,"DD: tuple, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
torch.lu,out,DF: None,DEFAULT None,,,,,,,
torch.lu,out,"optional output tuple. If `get_infos` is `True`, then the elements in the tuple are Tensor, IntTensor, and IntTensor. If `get_infos` is `False`, then the elements in the tuple are Tensor, IntTensor. Default: `None`",Default ENUM,,,,,,,ENUM
torch.lu,out,"optional output tuple. If `get_infos` is `True`, then the elements in the tuple are Tensor, IntTensor, and IntTensor. If `get_infos` is `False`, then the elements in the tuple are Tensor, IntTensor. Default: `None`",If PARAM is CONSTANT_BOOL then the elements in the D_STRUCTURE are D_STRUCTURE IntTensor,int,,D_STRUCTURE,,,,
torch.lu,out,"optional output tuple. If `get_infos` is `True`, then the elements in the tuple are Tensor, IntTensor, and IntTensor. If `get_infos` is `False`, then the elements in the tuple are Tensor, IntTensor. Default: `None`",If PARAM is CONSTANT_BOOL then the elements in the D_STRUCTURE are D_STRUCTURE IntTensor and IntTensor,int,,D_STRUCTURE,,,,
torch.lu,out,"optional output tuple. If `get_infos` is `True`, then the elements in the tuple are Tensor, IntTensor, and IntTensor. If `get_infos` is `False`, then the elements in the tuple are Tensor, IntTensor. Default: `None`",optional output D_STRUCTURE,,,D_STRUCTURE,,,,
torch.lu_unpack,LU_pivots,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.lu_unpack,LU_pivots,the packed LU factorization pivots,the packed LU factorization pivots,,,,,,,
torch.masked_select,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.masked_select,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.matmul,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.matmul,out,DF: None,DEFAULT None,,,,,,,
torch.matmul,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.matrix_power,n,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.matrix_power,n,the power to raise the matrix to,the power to raise the matrix to,int,,,,,,
torch.matrix_rank,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.matrix_rank,input,the input 2-D tensor,the input CONSTANT_NUM D D_STRUCTURE,,D_STRUCTURE,,,CONSTANT_NUM,,
torch.matrix_rank,symmetric,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,,,
torch.matrix_rank,symmetric,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.matrix_rank,symmetric,indicates whether `input` is symmetric. Default: `False`,Default CONSTANT_BOOL,bool,,,,0,,
torch.matrix_rank,symmetric,indicates whether `input` is symmetric. Default: `False`,indicates whether PARAM is symmetric,bool,,,,0,,
torch.max,out,"DD: tuple, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
torch.max,out,DF: None,DEFAULT None,,,,,,,
torch.max,out,"the result tuple of two output tensors (max, max_indices)",the result D_STRUCTURE of two output D_STRUCTURE SHAPE,,,D_STRUCTURE,,,,
torch.mean,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.mean,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.median,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.median,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.min,keepdim,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.min,keepdim,whether the output tensor has `dim` retained or not.,whether the output D_STRUCTURE has PARAM retained or not,bool,,,,0,,
torch.min,keepdim,DD: bool,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.min,out,"DD: tuple, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
torch.min,out,DF: None,DEFAULT None,,,,,,,
torch.min,out,"the tuple of two output tensors (min, min_indices)",the D_STRUCTURE of two output D_STRUCTURE SHAPE,,,D_STRUCTURE,,,,
torch.mm,input,the first matrix to be multiplied,the first matrix to be multiplied,numeric,,,,,,
torch.mm,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.mm,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.mm,out,DF: None,DEFAULT None,,,,,,,
torch.mm,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.mode,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.mode,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.mode,out,DF: None,DEFAULT None,,,,,,,
torch.mode,out,"the result tuple of two output tensors (values, indices)",the result D_STRUCTURE of two output D_STRUCTURE SHAPE,,,D_STRUCTURE,,,,
torch.mode,out,"DD: tuple, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
torch.multinomial,generator,DF: None,DEFAULT None,,,,,,,
torch.multinomial,generator,a pseudorandom number generator for sampling,a pseudorandom number generator for sampling,,,,,,,
torch.multinomial,generator,"DD: `torch.Generator`, optional",torch Generator optional,,,,,,,
torch.multinomial,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.multinomial,out,DF: None,DEFAULT None,,,,,,,
torch.multinomial,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.multinomial,replacement,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,,,
torch.multinomial,replacement,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.multinomial,replacement,whether to draw with replacement or not,whether to draw with replacement or not,bool,,,,0,,
torch.mv,input,matrix to be multiplied,matrix to be multiplied,numeric,,,,,,
torch.mv,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.mv,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.mv,out,DF: None,DEFAULT None,,,,,,,
torch.mv,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.narrow,input,the tensor to narrow,the D_STRUCTURE to narrow,,D_STRUCTURE,,,,,
torch.narrow,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.narrow,start,the starting dimension,the starting dimension,int,,,,0,,
torch.narrow,start,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.ne,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.ne,input,the tensor to compare,the D_STRUCTURE to compare,,D_STRUCTURE,,,,,
torch.ne,other,the tensor or value to compare,the D_STRUCTURE or value to compare,D_TYPE,D_STRUCTURE,,,,,
torch.ne,other,DD: Tensor or float,D_STRUCTURE or D_TYPE,D_TYPE,D_STRUCTURE,,,,,
torch.neg,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.neg,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.neg,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.neg,out,DF: None,DEFAULT None,,,,,,,
torch.neg,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.nn.AdaptiveLogSoftmaxWithLoss,div_value,DF: 4.0,DEFAULT CONSTANT_FLOAT,float,,,,0,,
torch.nn.AdaptiveLogSoftmaxWithLoss,div_value,value used as an exponent to compute sizes of the clusters. Default: 4.0,Default CONSTANT_NUM,bool,,,,0,,
torch.nn.AdaptiveLogSoftmaxWithLoss,div_value,value used as an exponent to compute sizes of the clusters. Default: 4.0,value used as an exponent to compute sizes of the clusters,,,,,,,
torch.nn.AdaptiveLogSoftmaxWithLoss,div_value,"DD: float, optional",D_TYPE optional,D_TYPE,,,,,,
torch.nn.AdaptiveLogSoftmaxWithLoss,in_features,Number of features in the input tensor,Number of features in the input D_STRUCTURE,int,,,,0,"[0,inf)",
torch.nn.AdaptiveLogSoftmaxWithLoss,in_features,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.nn.AdaptiveMaxPool1d,output_size,the target output size H,the target output size H,,,,[H],,"[0,inf)",
torch.nn.AdaptiveMaxPool2d,return_indices,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.nn.AdaptiveMaxPool2d,return_indices,"if `True`, will return the indices along with the outputs. Useful to pass to nn.MaxUnpool2d. Default: `False`",Default CONSTANT_BOOL,bool,,,,0,,
torch.nn.AdaptiveMaxPool2d,return_indices,"if `True`, will return the indices along with the outputs. Useful to pass to nn.MaxUnpool2d. Default: `False`",if CONSTANT_BOOL will return the indices along with the outputs,bool,,,,0,,
torch.nn.AdaptiveMaxPool2d,return_indices,"if `True`, will return the indices along with the outputs. Useful to pass to nn.MaxUnpool2d. Default: `False`",Useful to pass to nn MaxUnpool2d,,,,,,,
torch.nn.AdaptiveMaxPool3d,return_indices,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.nn.AdaptiveMaxPool3d,return_indices,"if `True`, will return the indices along with the outputs. Useful to pass to nn.MaxUnpool3d. Default: `False`",Default CONSTANT_BOOL,bool,,,,0,,
torch.nn.AdaptiveMaxPool3d,return_indices,"if `True`, will return the indices along with the outputs. Useful to pass to nn.MaxUnpool3d. Default: `False`",if CONSTANT_BOOL will return the indices along with the outputs,bool,,,,0,,
torch.nn.AdaptiveMaxPool3d,return_indices,"if `True`, will return the indices along with the outputs. Useful to pass to nn.MaxUnpool3d. Default: `False`",Useful to pass to nn MaxUnpool3d,,,,,,,
torch.nn.AvgPool1d,kernel_size,the size of the window,the size of the window,int,,,,,"[0,inf)",
torch.nn.AvgPool2d,ceil_mode,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.nn.AvgPool2d,ceil_mode,"when True, will use ceil instead of floor to compute the output shape",when CONSTANT_BOOL will use ceil instead of floor to compute the output shape,bool,,,,0,,
torch.nn.AvgPool3d,count_include_pad,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.nn.AvgPool3d,count_include_pad,"when True, will include the zero-padding in the averaging calculation",when CONSTANT_BOOL will include the zero PARAM in the averaging calculation,bool,,,,0,,
torch.nn.BatchNorm1d,affine,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.nn.BatchNorm1d,affine,"a boolean value that when set to `True`, this module has learnable affine parameters. Default: `True`",a D_TYPE value that when set to CONSTANT_BOOL this module has learnable affine parameters,D_TYPE,,,,0,,
torch.nn.BatchNorm1d,affine,"a boolean value that when set to `True`, this module has learnable affine parameters. Default: `True`",Default CONSTANT_BOOL,bool,,,,0,,
torch.nn.BatchNorm2d,num_features,"C  from an expected input of size (N, C, H, W) ",C from an expected input of size SHAPE,,,,,,,
torch.nn.BatchNorm2d,track_running_stats,"a boolean value that when set to `True`, this module tracks the running mean and variance, and when set to `False`, this module does not track such statistics and always uses batch statistics in both training and eval modes. Default: `True`",a D_TYPE value that when set to CONSTANT_BOOL this module tracks the running mean and variance and when set to CONSTANT_BOOL this module does not track such statistics and always uses batch statistics in both training and eval modes,D_TYPE,,,,0,,
torch.nn.BatchNorm2d,track_running_stats,"a boolean value that when set to `True`, this module tracks the running mean and variance, and when set to `False`, this module does not track such statistics and always uses batch statistics in both training and eval modes. Default: `True`",Default CONSTANT_BOOL,bool,,,,0,,
torch.nn.BatchNorm2d,track_running_stats,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.nn.BatchNorm3d,affine,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
torch.nn.BatchNorm3d,affine,"a boolean value that when set to `True`, this module has learnable affine parameters. Default: `True`",a D_TYPE value that when set to CONSTANT_BOOL this module has learnable affine parameters,D_TYPE,,,,0,,
torch.nn.BatchNorm3d,affine,"a boolean value that when set to `True`, this module has learnable affine parameters. Default: `True`",Default CONSTANT_BOOL,bool,,,,0,,
torch.nn.BatchNorm3d,momentum,DF: 0.1,DEFAULT CONSTANT_FLOAT,float,,,,0,,
torch.nn.BatchNorm3d,momentum,the value used for the running_mean and running_var computation. Can be set to `None` for cumulative moving average (i.e. simple average). Default: 0.1,Can be set to ENUM for cumulative moving average i e,,,,,,,
torch.nn.BatchNorm3d,momentum,the value used for the running_mean and running_var computation. Can be set to `None` for cumulative moving average (i.e. simple average). Default: 0.1,Default CONSTANT_NUM,bool,,,,0,,
torch.nn.BatchNorm3d,momentum,the value used for the running_mean and running_var computation. Can be set to `None` for cumulative moving average (i.e. simple average). Default: 0.1,simple average,,,,,,,
torch.nn.BatchNorm3d,momentum,the value used for the running_mean and running_var computation. Can be set to `None` for cumulative moving average (i.e. simple average). Default: 0.1,the value used for the running_mean and running_var computation,,,,,,,
torch.nn.BCELoss,reduce,DF: None,DEFAULT None,,,,,,,
torch.nn.BCELoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",By default the losses are averaged or summed over observations for each minibatch depending on PARAM,,,,,,,
torch.nn.BCELoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",Default CONSTANT_BOOL,bool,,,,0,,
torch.nn.BCELoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",Deprecated SHAPE,,,,,,,
torch.nn.BCELoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",When reduce is CONSTANT_BOOL returns a loss per batch element instead and ignores PARAM,,,,,,,
torch.nn.BCELoss,reduce,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,,,
torch.nn.BCEWithLogitsLoss,pos_weight,a weight of positive examples. Must be a vector with length equal to the number of classes.,a PARAM of positive examples,,,,,,,
torch.nn.BCEWithLogitsLoss,pos_weight,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
